,occurrenceID,newOccurrenceID,eventDate,decimalLongitude,decimalLatitude,scientificName,scientificNameID,basisOfRecord,collectionCode,catalogNumber,occurrenceStatus,institutionCode
783,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:783,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Macrosetella sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
784,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:784,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Medusas,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
785,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:785,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Mesocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
786,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:786,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Microsetella sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
787,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:787,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Neocalanus sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
788,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:788,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Oithona sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
789,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:789,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Oncaea. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
790,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:790,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Ostrácodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
791,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:791,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Poliquetos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
792,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:792,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Pterópodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
793,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:793,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,QUETOGNATOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
794,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:794,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Sergéstidos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
795,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:795,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Sifonóforos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
796,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:796,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Subeucalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
797,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:797,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Temora sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
798,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:798,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Undinula vulgaris,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
799,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:799,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Densidad total,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
800,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:800,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Clausocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
801,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:801,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Oncaea. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
802,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:802,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,H. de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
803,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:803,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Farranula sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
804,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:804,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Medusas,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
805,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:805,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Sifonóforos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
806,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:806,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,QUETOGNATOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
807,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:807,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Apendigs(Oikopleura),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
808,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:808,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Acrocalanus sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
809,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:809,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Calocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
810,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:810,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Mesocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
811,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:811,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Nanocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
812,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:812,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Paracalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
813,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:813,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Temora sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
814,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:814,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Undinula vulgaris,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
815,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:815,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Corycaeus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
816,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:816,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Poliquetos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
817,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:817,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,BRYOZOOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
818,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:818,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Euchaeta. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
819,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:819,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Oithona sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
820,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:820,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Sergéstidos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
821,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:821,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,L. cypris,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
822,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:822,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,L. decapodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
823,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:823,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Pterópodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
824,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:824,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Apendics(Fritilaria),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
825,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:825,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Candacia pachydactyla,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
826,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:826,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Subeucalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
827,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:827,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Copilia sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
828,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:828,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Macrosetella sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
829,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:829,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Ostrácodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
830,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:830,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Heterópodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
831,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:831,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,L. bivalvos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
832,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:832,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Brachiopod,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
833,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:833,jaime_protocol_observation:TODO:TODO,2017-05-07,-80.37953386,25.00607727,Densidad total,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
834,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:834,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Farranula sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
835,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:835,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Acartia sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
836,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:836,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Calocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
837,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:837,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Apendics(Fritilaria),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
838,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:838,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Clausocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
839,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:839,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,QUETOGNATOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
840,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:840,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Corycaeus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
841,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:841,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Ostrácodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
842,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:842,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Sifonóforos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
843,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:843,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Oithona sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
844,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:844,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Oncaea. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
845,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:845,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,BRYOZOOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
846,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:846,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,H. de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
847,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:847,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Apendigs(Oikopleura),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
848,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:848,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Evadnes sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
849,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:849,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Acrocalanus sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
850,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:850,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Mesocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
851,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:851,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Nannocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
852,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:852,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Temora sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
853,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:853,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Undinula vulgaris,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
854,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:854,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Microsetella sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
855,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:855,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,L. decapodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
856,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:856,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Poliquetos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
857,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:857,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,L. equinodermos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
858,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:858,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Doliólidos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
859,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:859,jaime_protocol_observation:TODO:TODO,2017-05-07,-81.71532752,24.47605506,Densidad total,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
860,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:860,jaime_protocol_observation:TODO:TODO,2017-05-07,24.53862793,-81.41464542, Ovalados H. de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
861,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:861,jaime_protocol_observation:TODO:TODO,2017-05-07,24.53862793,-81.41464542,Acartia sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
862,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:862,jaime_protocol_observation:TODO:TODO,2017-05-07,24.53862793,-81.41464542,Acrocalanus sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
863,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:863,jaime_protocol_observation:TODO:TODO,2017-05-07,24.53862793,-81.41464542,BRYOZOOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
864,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:864,jaime_protocol_observation:TODO:TODO,2017-05-07,24.53862793,-81.41464542,Calocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
865,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:865,jaime_protocol_observation:TODO:TODO,2017-05-07,24.53862793,-81.41464542,Centropages sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
866,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:866,jaime_protocol_observation:TODO:TODO,2017-05-07,24.53862793,-81.41464542,Clausocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
867,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:867,jaime_protocol_observation:TODO:TODO,2017-05-07,24.53862793,-81.41464542,Copilia sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
868,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:868,jaime_protocol_observation:TODO:TODO,2017-05-07,24.53862793,-81.41464542,Corycaeus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
